event_id,facility_id,facility_name,building_id,building_name,block_id,block_name,access_point_id,access_point_name,zone_type,timestamp,user_id,user_name,user_type,event_type,access_status,after_hours,unauthorized_attempt,forced_entry,tailgating_detected,cctv_event,severity,security_alert
SEC-000043,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-01 16:53:36,EMP-0266,Employee 266,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000040,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-01 16:55:23,EMP-0436,Employee 436,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000092,F001,Smart Campus,B002,Building B,BLK-B1,Block B1,AP-003,Building B Main Entrance,Entrance,2026-01-01 17:03:25,EMP-0485,Employee 485,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000062,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-005,Building C Main Entrance,Entrance,2026-01-01 17:03:57,EMP-0445,Employee 445,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000094,F001,Smart Campus,B002,Building B,BLK-B1,Block B1,AP-003,Building B Main Entrance,Entrance,2026-01-01 17:04:26,EMP-0009,Employee 9,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000001,F001,Smart Campus,B002,Building B,BLK-B1,Block B1,AP-003,Building B Main Entrance,Entrance,2026-01-01 17:04:47,EMP-0048,Employee 48,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000159,F001,Smart Campus,B002,Building B,BLK-B2,Block B2,AP-004,Building B Service Door,Service Area,2026-01-01 17:14:36,VIS-0130,Visitor 130,VISITOR,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000085,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-005,Building C Main Entrance,Entrance,2026-01-01 17:19:13,CON-0070,Contractor 70,CONTRACTOR,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000148,F001,Smart Campus,B001,Building A,BLK-A1,Block A1,AP-001,Building A Main Entrance,Entrance,2026-01-01 17:20:25,EMP-0314,Employee 314,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000016,F001,Smart Campus,B001,Building A,BLK-A2,Block A2,AP-002,Building A Side Entrance,Entrance,2026-01-01 17:23:58,VIS-0165,Visitor 165,VISITOR,UNAUTHORIZED_ACCESS,DENIED,0,1,0,0,SUSPICIOUS_ACCESS,HIGH,1
SEC-000124,F001,Smart Campus,B002,Building B,BLK-B2,Block B2,AP-004,Building B Service Door,Service Area,2026-01-01 17:37:55,VIS-0227,Visitor 227,VISITOR,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000076,F001,Smart Campus,B002,Building B,BLK-B2,Block B2,AP-004,Building B Service Door,Service Area,2026-01-01 17:45:48,VIS-0051,Visitor 51,VISITOR,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000145,F001,Smart Campus,B001,Building A,BLK-A1,Block A1,AP-001,Building A Main Entrance,Entrance,2026-01-01 17:48:26,EMP-0239,Employee 239,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000045,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-01 17:50:28,VIS-0294,Visitor 294,VISITOR,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000161,F001,Smart Campus,B002,Building B,BLK-B1,Block B1,AP-003,Building B Main Entrance,Entrance,2026-01-01 17:54:15,EMP-0055,Employee 55,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000046,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-01 17:58:01,EMP-0093,Employee 93,EMPLOYEE,UNAUTHORIZED_ACCESS,DENIED,0,1,0,0,SUSPICIOUS_ACCESS,HIGH,1
SEC-000063,F001,Smart Campus,B002,Building B,BLK-B1,Block B1,AP-003,Building B Main Entrance,Entrance,2026-01-01 18:01:45,EMP-0221,Employee 221,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000079,F001,Smart Campus,B002,Building B,BLK-B1,Block B1,AP-003,Building B Main Entrance,Entrance,2026-01-01 18:03:33,VIS-0097,Visitor 97,VISITOR,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000130,F001,Smart Campus,B002,Building B,BLK-B2,Block B2,AP-004,Building B Service Door,Service Area,2026-01-01 18:12:14,EMP-0022,Employee 22,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000033,F001,Smart Campus,B002,Building B,BLK-B2,Block B2,AP-004,Building B Service Door,Service Area,2026-01-01 18:19:00,EMP-0363,Employee 363,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000160,F001,Smart Campus,B002,Building B,BLK-B1,Block B1,AP-003,Building B Main Entrance,Entrance,2026-01-01 18:24:46,EMP-0201,Employee 201,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000088,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-01 18:25:18,EMP-0146,Employee 146,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000128,F001,Smart Campus,B001,Building A,BLK-A1,Block A1,AP-001,Building A Main Entrance,Entrance,2026-01-01 18:28:00,CON-0023,Contractor 23,CONTRACTOR,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000047,F001,Smart Campus,B002,Building B,BLK-B2,Block B2,AP-004,Building B Service Door,Service Area,2026-01-01 18:29:54,VIS-0184,Visitor 184,VISITOR,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000101,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-01 18:33:13,EMP-0365,Employee 365,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000064,F001,Smart Campus,B002,Building B,BLK-B2,Block B2,AP-004,Building B Service Door,Service Area,2026-01-01 18:43:19,EMP-0292,Employee 292,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000090,F001,Smart Campus,B001,Building A,BLK-A2,Block A2,AP-002,Building A Side Entrance,Entrance,2026-01-01 18:51:04,EMP-0316,Employee 316,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000014,F001,Smart Campus,B001,Building A,BLK-A2,Block A2,AP-002,Building A Side Entrance,Entrance,2026-01-01 19:02:03,EMP-0108,Employee 108,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000127,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-01 19:10:04,EMP-0253,Employee 253,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000141,F001,Smart Campus,B001,Building A,BLK-A1,Block A1,AP-001,Building A Main Entrance,Entrance,2026-01-01 19:12:50,VIS-0074,Visitor 74,VISITOR,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000024,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-01 19:15:10,EMP-0006,Employee 6,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000041,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-01 19:17:53,EMP-0142,Employee 142,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000146,F001,Smart Campus,B001,Building A,BLK-A2,Block A2,AP-002,Building A Side Entrance,Entrance,2026-01-01 19:20:06,CON-0117,Contractor 117,CONTRACTOR,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000005,F001,Smart Campus,B001,Building A,BLK-A2,Block A2,AP-002,Building A Side Entrance,Entrance,2026-01-01 19:20:34,EMP-0341,Employee 341,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000144,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-005,Building C Main Entrance,Entrance,2026-01-01 19:24:27,EMP-0437,Employee 437,EMPLOYEE,UNAUTHORIZED_ACCESS,DENIED,0,1,0,0,SUSPICIOUS_ACCESS,HIGH,1
SEC-000151,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-005,Building C Main Entrance,Entrance,2026-01-01 19:25:44,EMP-0422,Employee 422,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000106,F001,Smart Campus,B002,Building B,BLK-B2,Block B2,AP-004,Building B Service Door,Service Area,2026-01-01 19:39:33,EMP-0449,Employee 449,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000037,F001,Smart Campus,B002,Building B,BLK-B1,Block B1,AP-003,Building B Main Entrance,Entrance,2026-01-01 19:40:38,EMP-0339,Employee 339,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000143,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-005,Building C Main Entrance,Entrance,2026-01-01 19:41:12,CON-0031,Contractor 31,CONTRACTOR,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000038,F001,Smart Campus,B001,Building A,BLK-A2,Block A2,AP-002,Building A Side Entrance,Entrance,2026-01-01 19:58:46,EMP-0140,Employee 140,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000065,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-01 20:00:39,EMP-0387,Employee 387,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000071,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-005,Building C Main Entrance,Entrance,2026-01-01 20:04:11,EMP-0318,Employee 318,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000017,F001,Smart Campus,B002,Building B,BLK-B2,Block B2,AP-004,Building B Service Door,Service Area,2026-01-01 20:09:58,EMP-0277,Employee 277,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000084,F001,Smart Campus,B001,Building A,BLK-A2,Block A2,AP-002,Building A Side Entrance,Entrance,2026-01-01 20:25:02,EMP-0307,Employee 307,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000142,F001,Smart Campus,B001,Building A,BLK-A1,Block A1,AP-001,Building A Main Entrance,Entrance,2026-01-01 20:39:30,EMP-0402,Employee 402,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000074,F001,Smart Campus,B001,Building A,BLK-A2,Block A2,AP-002,Building A Side Entrance,Entrance,2026-01-01 21:12:38,EMP-0314,Employee 314,EMPLOYEE,ACCESS_GRANTED,GRANTED,1,0,0,0,NORMAL,LOW,0
SEC-000075,F001,Smart Campus,B002,Building B,BLK-B2,Block B2,AP-004,Building B Service Door,Service Area,2026-01-01 22:04:21,EMP-0073,Employee 73,EMPLOYEE,ACCESS_GRANTED,GRANTED,1,0,0,0,NORMAL,LOW,0
SEC-000010,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-005,Building C Main Entrance,Entrance,2026-01-01 22:07:10,VIS-0062,Visitor 62,VISITOR,ACCESS_DENIED,DENIED,1,0,0,0,NORMAL,MEDIUM,1
SEC-000011,F001,Smart Campus,B001,Building A,BLK-A2,Block A2,AP-002,Building A Side Entrance,Entrance,2026-01-01 22:23:30,EMP-0058,Employee 58,EMPLOYEE,ACCESS_GRANTED,GRANTED,1,0,0,0,NORMAL,LOW,0
SEC-000081,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-01 22:33:54,EMP-0190,Employee 190,EMPLOYEE,ACCESS_GRANTED,GRANTED,1,0,0,0,NORMAL,LOW,0
SEC-000089,F001,Smart Campus,B001,Building A,BLK-A2,Block A2,AP-002,Building A Side Entrance,Entrance,2026-01-01 22:54:31,EMP-0266,Employee 266,EMPLOYEE,ACCESS_GRANTED,GRANTED,1,0,0,0,NORMAL,LOW,0
SEC-000155,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-005,Building C Main Entrance,Entrance,2026-01-01 22:57:53,EMP-0109,Employee 109,EMPLOYEE,ACCESS_GRANTED,GRANTED,1,0,0,0,NORMAL,LOW,0
SEC-000044,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-01 23:06:07,CON-0062,Contractor 62,CONTRACTOR,ACCESS_GRANTED,GRANTED,1,0,0,0,NORMAL,LOW,0
SEC-000125,F001,Smart Campus,B001,Building A,BLK-A2,Block A2,AP-002,Building A Side Entrance,Entrance,2026-01-01 23:12:44,EMP-0390,Employee 390,EMPLOYEE,ACCESS_DENIED,DENIED,1,0,0,0,NORMAL,MEDIUM,1
SEC-000072,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-01 23:23:36,EMP-0226,Employee 226,EMPLOYEE,ACCESS_GRANTED,GRANTED,1,0,0,0,NORMAL,LOW,0
SEC-000108,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-005,Building C Main Entrance,Entrance,2026-01-01 23:57:53,EMP-0174,Employee 174,EMPLOYEE,ACCESS_GRANTED,GRANTED,1,0,0,0,NORMAL,LOW,0
SEC-000277,F001,Smart Campus,B001,Building A,BLK-A2,Block A2,AP-002,Building A Side Entrance,Entrance,2026-01-02 00:15:04,VIS-0139,Visitor 139,VISITOR,ACCESS_GRANTED,GRANTED,1,0,0,0,NORMAL,LOW,0
SEC-000286,F001,Smart Campus,B001,Building A,BLK-A1,Block A1,AP-001,Building A Main Entrance,Entrance,2026-01-02 00:19:42,CON-0036,Contractor 36,CONTRACTOR,ACCESS_GRANTED,GRANTED,1,0,0,0,NORMAL,LOW,0
SEC-000292,F001,Smart Campus,B001,Building A,BLK-A1,Block A1,AP-001,Building A Main Entrance,Entrance,2026-01-02 00:30:51,EMP-0278,Employee 278,EMPLOYEE,ACCESS_GRANTED,GRANTED,1,0,0,0,NORMAL,LOW,0
SEC-000168,F001,Smart Campus,B001,Building A,BLK-A1,Block A1,AP-001,Building A Main Entrance,Entrance,2026-01-02 00:55:36,VIS-0223,Visitor 223,VISITOR,ACCESS_GRANTED,GRANTED,1,0,0,0,NORMAL,LOW,0
SEC-000253,F001,Smart Campus,B002,Building B,BLK-B2,Block B2,AP-004,Building B Service Door,Service Area,2026-01-02 01:05:05,VIS-0005,Visitor 5,VISITOR,ACCESS_GRANTED,GRANTED,1,0,0,0,NORMAL,LOW,0
SEC-000284,F001,Smart Campus,B002,Building B,BLK-B1,Block B1,AP-003,Building B Main Entrance,Entrance,2026-01-02 01:08:53,EMP-0267,Employee 267,EMPLOYEE,ACCESS_GRANTED,GRANTED,1,0,0,0,NORMAL,LOW,0
SEC-000231,F001,Smart Campus,B001,Building A,BLK-A1,Block A1,AP-001,Building A Main Entrance,Entrance,2026-01-02 02:00:18,EMP-0410,Employee 410,EMPLOYEE,ACCESS_GRANTED,GRANTED,1,0,0,0,NORMAL,LOW,0
SEC-000200,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-02 02:15:38,EMP-0255,Employee 255,EMPLOYEE,ACCESS_GRANTED,GRANTED,1,0,0,0,AFTER_HOURS_MOVEMENT,LOW,0
SEC-000244,F001,Smart Campus,B001,Building A,BLK-A1,Block A1,AP-001,Building A Main Entrance,Entrance,2026-01-02 02:54:02,EMP-0248,Employee 248,EMPLOYEE,ACCESS_GRANTED,GRANTED,1,0,0,0,NORMAL,LOW,0
SEC-000298,F001,Smart Campus,B001,Building A,BLK-A1,Block A1,AP-001,Building A Main Entrance,Entrance,2026-01-02 03:08:45,EMP-0128,Employee 128,EMPLOYEE,ACCESS_GRANTED,GRANTED,1,0,0,0,NORMAL,LOW,0
SEC-000243,F001,Smart Campus,B001,Building A,BLK-A1,Block A1,AP-001,Building A Main Entrance,Entrance,2026-01-02 03:26:36,EMP-0410,Employee 410,EMPLOYEE,ACCESS_GRANTED,GRANTED,1,0,0,0,NORMAL,LOW,0
SEC-000249,F001,Smart Campus,B001,Building A,BLK-A2,Block A2,AP-002,Building A Side Entrance,Entrance,2026-01-02 03:29:57,EMP-0051,Employee 51,EMPLOYEE,ACCESS_GRANTED,GRANTED,1,0,0,0,NORMAL,LOW,0
SEC-000287,F001,Smart Campus,B001,Building A,BLK-A1,Block A1,AP-001,Building A Main Entrance,Entrance,2026-01-02 05:04:31,EMP-0154,Employee 154,EMPLOYEE,ACCESS_GRANTED,GRANTED,1,0,0,0,AFTER_HOURS_MOVEMENT,LOW,0
SEC-000198,F001,Smart Campus,B002,Building B,BLK-B2,Block B2,AP-004,Building B Service Door,Service Area,2026-01-02 05:14:52,EMP-0031,Employee 31,EMPLOYEE,ACCESS_GRANTED,GRANTED,1,0,0,0,NORMAL,LOW,0
SEC-000214,F001,Smart Campus,B002,Building B,BLK-B1,Block B1,AP-003,Building B Main Entrance,Entrance,2026-01-02 05:53:15,EMP-0284,Employee 284,EMPLOYEE,ACCESS_GRANTED,GRANTED,1,0,0,0,NORMAL,LOW,0
SEC-000199,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-02 06:28:38,VIS-0116,Visitor 116,VISITOR,ACCESS_GRANTED,GRANTED,1,0,0,0,NORMAL,LOW,0
SEC-000274,F001,Smart Campus,B001,Building A,BLK-A2,Block A2,AP-002,Building A Side Entrance,Entrance,2026-01-02 06:35:46,EMP-0280,Employee 280,EMPLOYEE,ACCESS_GRANTED,GRANTED,1,0,0,0,NORMAL,LOW,0
SEC-000264,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-02 06:42:20,CON-0146,Contractor 146,CONTRACTOR,ACCESS_GRANTED,GRANTED,1,0,0,0,NORMAL,LOW,0
SEC-000254,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-02 07:00:30,EMP-0069,Employee 69,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000297,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-02 07:07:25,EMP-0383,Employee 383,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000233,F001,Smart Campus,B002,Building B,BLK-B2,Block B2,AP-004,Building B Service Door,Service Area,2026-01-02 07:13:04,EMP-0189,Employee 189,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000201,F001,Smart Campus,B001,Building A,BLK-A2,Block A2,AP-002,Building A Side Entrance,Entrance,2026-01-02 07:23:17,EMP-0238,Employee 238,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000229,F001,Smart Campus,B002,Building B,BLK-B1,Block B1,AP-003,Building B Main Entrance,Entrance,2026-01-02 07:32:32,VIS-0202,Visitor 202,VISITOR,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000240,F001,Smart Campus,B002,Building B,BLK-B1,Block B1,AP-003,Building B Main Entrance,Entrance,2026-01-02 07:51:33,EMP-0453,Employee 453,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000179,F001,Smart Campus,B001,Building A,BLK-A1,Block A1,AP-001,Building A Main Entrance,Entrance,2026-01-02 08:13:11,VIS-0037,Visitor 37,VISITOR,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000289,F001,Smart Campus,B001,Building A,BLK-A2,Block A2,AP-002,Building A Side Entrance,Entrance,2026-01-02 08:14:03,EMP-0431,Employee 431,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000307,F001,Smart Campus,B001,Building A,BLK-A1,Block A1,AP-001,Building A Main Entrance,Entrance,2026-01-02 08:15:57,EMP-0415,Employee 415,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000209,F001,Smart Campus,B001,Building A,BLK-A2,Block A2,AP-002,Building A Side Entrance,Entrance,2026-01-02 08:16:07,CON-0141,Contractor 141,CONTRACTOR,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000213,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-005,Building C Main Entrance,Entrance,2026-01-02 08:21:39,EMP-0146,Employee 146,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000257,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-005,Building C Main Entrance,Entrance,2026-01-02 08:29:38,VIS-0081,Visitor 81,VISITOR,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000183,F001,Smart Campus,B002,Building B,BLK-B2,Block B2,AP-004,Building B Service Door,Service Area,2026-01-02 08:30:16,EMP-0043,Employee 43,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000278,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-005,Building C Main Entrance,Entrance,2026-01-02 08:30:42,EMP-0403,Employee 403,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000285,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-02 08:39:51,EMP-0428,Employee 428,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000224,F001,Smart Campus,B001,Building A,BLK-A1,Block A1,AP-001,Building A Main Entrance,Entrance,2026-01-02 08:45:58,EMP-0316,Employee 316,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000305,F001,Smart Campus,B001,Building A,BLK-A2,Block A2,AP-002,Building A Side Entrance,Entrance,2026-01-02 09:01:49,EMP-0249,Employee 249,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000187,F001,Smart Campus,B002,Building B,BLK-B2,Block B2,AP-004,Building B Service Door,Service Area,2026-01-02 09:02:18,EMP-0219,Employee 219,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000215,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-005,Building C Main Entrance,Entrance,2026-01-02 09:05:36,EMP-0499,Employee 499,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000242,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-02 09:09:48,CON-0024,Contractor 24,CONTRACTOR,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000267,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-005,Building C Main Entrance,Entrance,2026-01-02 09:21:43,EMP-0378,Employee 378,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000185,F001,Smart Campus,B001,Building A,BLK-A1,Block A1,AP-001,Building A Main Entrance,Entrance,2026-01-02 09:37:55,EMP-0015,Employee 15,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000250,F001,Smart Campus,B002,Building B,BLK-B1,Block B1,AP-003,Building B Main Entrance,Entrance,2026-01-02 09:39:30,CON-0017,Contractor 17,CONTRACTOR,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000175,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-005,Building C Main Entrance,Entrance,2026-01-02 09:47:14,EMP-0404,Employee 404,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000225,F001,Smart Campus,B002,Building B,BLK-B2,Block B2,AP-004,Building B Service Door,Service Area,2026-01-02 09:54:27,EMP-0469,Employee 469,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000275,F001,Smart Campus,B002,Building B,BLK-B2,Block B2,AP-004,Building B Service Door,Service Area,2026-01-02 09:59:47,EMP-0087,Employee 87,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000283,F001,Smart Campus,B001,Building A,BLK-A1,Block A1,AP-001,Building A Main Entrance,Entrance,2026-01-02 10:00:36,EMP-0341,Employee 341,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000194,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-005,Building C Main Entrance,Entrance,2026-01-02 10:09:19,EMP-0360,Employee 360,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000236,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-02 10:29:08,EMP-0027,Employee 27,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000295,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-02 10:31:35,EMP-0221,Employee 221,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000184,F001,Smart Campus,B002,Building B,BLK-B2,Block B2,AP-004,Building B Service Door,Service Area,2026-01-02 10:38:30,EMP-0159,Employee 159,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-000227,F001,Smart Campus,B001,Building A,BLK-A1,Block A1,AP-001,Building A Main Entrance,Entrance,2026-01-02 10:38:45,EMP-0396,Employee 396,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
