facility_id,facility_name,building_id,building_name,block_id,block_name,timestamp,electricity_kwh,water_liters,hvac_kwh,lighting_kwh,temperature_c,occupancy,is_anomaly
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-03 04:15:00,387.2,145.09,263.94,70.47,22.3,20,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-03 04:30:00,415.56,112.41,242.32,51.62,24.31,7,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-03 04:45:00,474.75,188.75,279.23,59.59,27.6,24,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-03 05:00:00,567.63,194.61,205.78,119.38,30.73,13,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-03 05:15:00,392.66,166.41,295.0,92.29,29.09,41,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-03 05:30:00,510.53,190.94,167.42,66.3,29.57,31,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-03 05:45:00,477.43,112.81,269.03,94.88,28.26,11,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-03 06:00:00,552.67,122.11,191.69,68.1,24.75,10,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-03 06:15:00,492.5,183.2,276.03,85.49,30.72,6,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-03 06:30:00,468.35,173.8,261.48,76.57,25.27,2,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-03 06:45:00,516.89,86.5,213.49,81.54,31.38,31,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-03 07:00:00,353.11,190.01,260.79,83.87,29.52,29,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-03 07:15:00,530.86,88.86,293.6,53.79,29.38,41,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-03 07:30:00,537.36,82.62,291.6,88.71,26.44,39,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-03 07:45:00,419.33,172.52,169.25,81.67,24.74,14,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-03 08:00:00,521.26,159.53,251.49,70.24,25.65,173,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-03 08:15:00,386.68,191.8,153.23,95.86,27.5,187,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-03 08:30:00,522.83,147.67,181.92,110.27,24.22,258,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-03 08:45:00,368.05,174.14,254.17,76.14,22.48,169,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-03 09:00:00,486.26,181.74,162.13,89.66,26.02,238,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-03 09:15:00,413.15,102.83,195.6,54.06,28.63,223,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-03 09:30:00,359.49,88.39,270.86,83.31,31.34,198,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-03 09:45:00,503.11,167.35,233.44,58.21,25.34,263,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-03 10:00:00,455.38,119.34,250.36,90.56,23.49,252,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-03 10:15:00,516.77,170.43,185.91,84.41,29.9,176,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-03 10:30:00,412.23,82.48,171.63,64.53,25.88,184,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-03 10:45:00,581.88,167.62,231.38,74.11,30.17,242,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-03 11:00:00,595.72,124.84,298.0,110.29,22.39,88,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-03 11:15:00,1167.1,196.91,444.84,150.93,27.85,274,True
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-03 11:30:00,442.62,177.37,250.52,51.44,31.81,203,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-03 11:45:00,566.43,102.15,177.88,55.69,29.5,242,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-03 12:00:00,363.63,135.06,207.85,77.69,27.62,299,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-03 12:15:00,557.54,166.35,226.78,50.97,29.5,90,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-03 12:30:00,599.87,162.83,279.49,76.04,28.35,300,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-03 12:45:00,395.62,89.8,284.08,91.39,28.01,284,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-03 13:00:00,464.25,186.94,275.5,73.33,26.0,229,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-03 13:15:00,437.31,166.58,199.72,71.39,25.4,194,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-03 13:30:00,444.91,121.75,174.38,56.82,26.44,93,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-03 13:45:00,550.57,132.09,272.07,98.34,23.43,173,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-03 14:00:00,467.59,161.93,227.39,73.25,26.04,216,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-03 14:15:00,546.99,112.1,219.17,67.87,25.87,213,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-03 14:30:00,577.42,94.8,265.95,67.18,30.0,274,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-03 14:45:00,502.87,143.06,294.69,74.13,25.82,155,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-03 15:00:00,533.14,122.95,195.44,64.27,22.33,196,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-03 15:15:00,538.92,168.68,213.54,82.33,31.01,193,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-03 15:30:00,456.23,148.73,152.23,76.95,30.55,203,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-03 15:45:00,354.82,182.61,214.8,72.89,24.74,167,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-03 16:00:00,402.49,190.21,161.9,114.66,27.51,245,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-03 16:15:00,474.33,100.62,249.49,91.18,26.63,260,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-03 16:30:00,433.41,182.37,189.13,117.08,25.68,162,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-03 16:45:00,417.38,191.97,160.86,93.85,22.79,248,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-03 17:00:00,380.76,178.77,179.55,50.88,24.64,211,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-03 17:15:00,429.9,146.28,206.13,93.07,22.18,279,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-03 17:30:00,489.46,176.39,278.1,87.48,25.38,298,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-03 17:45:00,592.79,108.71,283.71,61.97,28.9,100,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-03 18:00:00,444.31,196.35,226.6,103.67,25.67,194,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-03 18:15:00,449.68,115.69,194.24,101.96,23.35,203,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-03 18:30:00,1082.12,163.5,384.73,118.5,23.11,188,True
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-03 18:45:00,597.63,132.84,153.99,53.41,30.29,261,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-03 19:00:00,576.97,147.25,291.04,52.64,26.96,6,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-03 19:15:00,507.2,134.53,176.42,78.55,25.84,27,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-03 19:30:00,403.57,102.71,267.51,58.34,26.91,1,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-03 19:45:00,386.0,107.31,185.07,106.36,24.43,21,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-03 20:00:00,490.77,96.07,261.52,105.83,22.22,43,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-03 20:15:00,414.16,104.89,282.69,53.29,29.09,19,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-03 20:30:00,464.08,190.52,184.82,94.26,23.51,33,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-03 20:45:00,379.45,170.96,225.61,94.27,29.64,37,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-03 21:00:00,432.78,128.83,200.24,80.62,23.93,1,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-03 21:15:00,458.75,129.93,264.85,51.69,23.16,8,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-03 21:30:00,520.33,136.82,227.65,57.62,31.08,32,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-03 21:45:00,487.51,195.98,276.92,67.41,28.17,25,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-03 22:00:00,465.86,161.74,189.77,55.9,29.62,38,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-03 22:15:00,413.4,124.98,182.42,89.8,31.4,42,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-03 22:30:00,555.47,196.88,210.04,86.16,28.93,18,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-03 22:45:00,385.58,188.6,252.04,119.11,31.81,14,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-03 23:00:00,353.7,101.24,186.92,83.23,23.78,38,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-03 23:15:00,390.61,151.03,151.68,107.13,22.26,5,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-03 23:30:00,463.91,132.35,247.88,52.65,26.96,27,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-03 23:45:00,441.3,177.95,250.64,112.93,25.78,15,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-04 00:00:00,503.0,141.07,287.28,66.2,28.94,4,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-04 00:15:00,1265.31,99.51,379.59,147.51,24.75,33,True
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-04 00:30:00,596.96,166.12,177.25,110.94,22.61,23,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-04 00:45:00,476.99,183.11,290.13,88.31,29.31,0,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-04 01:00:00,430.52,192.08,204.25,62.83,23.98,19,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-04 01:15:00,491.71,96.39,289.72,58.96,24.95,39,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-04 01:30:00,552.63,116.77,289.28,64.52,24.13,27,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-04 01:45:00,369.63,168.02,281.61,68.68,29.98,39,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-04 02:00:00,525.7,185.96,192.58,71.44,22.72,46,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-04 02:15:00,499.18,170.49,234.96,79.9,29.45,24,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-04 02:30:00,534.64,126.63,217.0,81.9,26.4,29,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-04 02:45:00,515.68,189.89,182.25,118.14,26.16,42,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-04 03:00:00,445.92,142.86,290.41,68.36,31.02,30,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-04 03:15:00,354.11,87.4,196.39,110.81,22.69,12,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-04 03:30:00,523.43,179.5,155.89,85.78,30.22,15,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-04 03:45:00,504.99,196.69,204.0,64.29,26.64,5,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-04 04:00:00,546.2,105.12,267.37,60.17,29.4,21,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-04 04:15:00,391.25,118.95,255.32,69.0,27.16,13,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-04 04:30:00,446.15,140.92,290.97,88.49,29.04,8,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-04 04:45:00,548.08,181.12,285.54,57.41,28.74,37,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-04 05:00:00,481.89,191.25,172.22,79.66,30.43,5,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-04 05:15:00,579.72,189.73,285.88,50.59,23.86,7,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-04 05:30:00,371.75,176.77,219.04,81.26,25.37,29,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-04 05:45:00,491.13,192.92,200.68,99.68,28.6,36,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-04 06:00:00,510.02,148.95,176.85,63.07,30.23,38,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-04 06:15:00,428.69,112.59,217.52,85.65,23.89,48,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-04 06:30:00,536.52,166.24,266.81,59.24,26.52,28,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-04 06:45:00,552.26,151.52,273.38,119.23,24.12,32,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-04 07:00:00,505.7,121.56,227.78,64.33,25.41,11,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-04 07:15:00,574.24,182.38,291.81,74.37,22.44,0,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-04 07:30:00,518.13,93.71,163.85,68.62,30.47,26,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-04 07:45:00,547.99,80.03,258.48,74.21,30.95,50,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-04 08:00:00,406.5,84.8,150.75,79.44,22.43,287,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-04 08:15:00,440.89,187.68,265.51,102.76,22.34,299,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-04 08:30:00,510.8,81.42,254.65,96.12,31.58,253,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-04 08:45:00,372.07,124.58,226.1,69.75,29.93,232,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-04 09:00:00,447.78,104.99,151.15,88.41,29.36,134,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-04 09:15:00,593.76,108.76,187.92,85.18,29.49,145,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-04 09:30:00,548.82,82.09,196.16,73.21,25.18,89,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-04 09:45:00,494.46,81.77,176.79,99.4,30.98,296,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-04 10:00:00,407.74,192.34,293.62,116.34,31.0,112,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-04 10:15:00,500.69,118.73,185.79,52.18,24.74,85,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-04 10:30:00,416.5,119.93,161.55,93.13,29.11,232,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-04 10:45:00,1314.1,179.6,408.56,140.37,28.15,132,True
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-04 11:00:00,518.45,80.68,246.15,68.31,22.37,87,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-04 11:15:00,419.57,191.2,165.51,64.24,29.29,158,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-04 11:30:00,372.79,126.22,212.61,55.19,28.14,227,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-04 11:45:00,461.08,173.5,284.27,105.85,27.9,170,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-04 12:00:00,579.1,111.73,236.04,82.04,25.91,213,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-04 12:15:00,476.2,157.4,229.47,52.19,23.21,198,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-04 12:30:00,495.94,152.0,228.58,104.93,24.44,214,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-04 12:45:00,493.55,134.76,158.37,101.01,28.22,162,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-04 13:00:00,528.84,113.17,245.99,105.18,25.18,275,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-04 13:15:00,494.16,143.69,179.06,60.93,27.18,163,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-04 13:30:00,535.94,164.64,179.16,53.96,22.29,257,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-04 13:45:00,531.41,129.35,239.28,82.42,23.7,125,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-04 14:00:00,364.8,176.49,279.2,95.8,25.76,286,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-04 14:15:00,397.48,154.36,266.19,56.5,24.99,91,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-04 14:30:00,529.3,149.57,208.7,73.03,25.01,94,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-04 14:45:00,368.88,180.35,264.05,73.53,25.11,112,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-04 15:00:00,545.29,129.41,260.83,57.21,30.73,279,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-04 15:15:00,553.59,124.85,229.08,99.02,22.69,105,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-04 15:30:00,413.36,182.34,257.88,76.34,23.35,109,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-04 15:45:00,598.56,133.65,282.6,83.49,30.11,172,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-04 16:00:00,807.57,112.3,555.22,169.85,30.01,85,True
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-04 16:15:00,541.56,157.51,173.4,88.91,24.31,212,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-04 16:30:00,423.16,162.5,155.49,118.6,29.73,255,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-04 16:45:00,536.94,91.64,262.21,106.88,23.19,299,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-04 17:00:00,407.65,163.79,210.64,110.1,30.4,281,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-04 17:15:00,556.79,141.61,242.31,88.35,27.93,131,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-04 17:30:00,472.78,163.68,155.42,65.09,27.74,88,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-04 17:45:00,567.06,153.2,266.32,75.64,25.41,245,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-04 18:00:00,393.78,108.05,184.59,90.31,31.28,257,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-04 18:15:00,396.88,171.5,184.64,74.52,29.07,94,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-04 18:30:00,572.54,151.6,161.28,53.04,27.23,138,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-04 18:45:00,457.0,184.01,276.74,68.07,29.53,227,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-04 19:00:00,385.26,179.66,157.29,69.56,22.22,49,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-04 19:15:00,552.79,126.59,158.09,82.3,27.07,49,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-04 19:30:00,515.45,180.34,181.83,77.78,26.75,35,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-04 19:45:00,361.1,130.86,218.19,76.0,30.39,21,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-04 20:00:00,472.63,83.69,202.18,89.25,28.37,22,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-04 20:15:00,423.92,113.02,245.95,113.78,30.32,14,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-04 20:30:00,457.6,199.48,289.84,109.52,22.04,13,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-04 20:45:00,353.77,191.24,255.05,104.53,26.06,39,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-04 21:00:00,520.95,116.81,152.88,57.08,24.63,9,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-04 21:15:00,402.59,128.46,258.99,94.9,27.75,5,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-04 21:30:00,418.73,139.45,183.44,87.32,31.03,11,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-04 21:45:00,505.08,110.36,269.04,60.4,25.95,32,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-04 22:00:00,519.12,143.77,289.97,116.41,31.99,9,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-04 22:15:00,410.5,113.98,190.46,67.72,28.25,10,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-04 22:30:00,451.88,153.07,182.4,105.91,26.34,40,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-04 22:45:00,376.51,125.84,173.58,99.12,26.51,26,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-04 23:00:00,570.73,130.83,220.35,80.12,22.82,8,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-04 23:15:00,588.47,192.4,168.69,82.51,22.36,1,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-04 23:30:00,475.86,80.75,153.98,71.65,26.68,9,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-04 23:45:00,590.24,103.58,177.3,68.32,23.76,7,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-05 00:00:00,525.01,177.89,289.84,91.83,24.3,50,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-05 00:15:00,530.7,171.4,213.35,78.26,22.56,26,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-05 00:30:00,380.54,119.56,236.15,105.43,25.8,45,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-05 00:45:00,596.61,87.03,232.59,69.67,25.77,16,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-05 01:00:00,518.34,193.12,202.86,101.35,25.56,11,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-05 01:15:00,413.08,135.28,174.62,112.24,25.44,33,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-05 01:30:00,1030.06,98.53,433.44,106.9,28.89,5,True
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-05 01:45:00,565.77,107.94,152.2,117.13,29.65,8,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-05 02:00:00,450.81,98.82,293.82,87.75,26.08,22,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-05 02:15:00,390.74,168.71,236.54,106.22,25.16,28,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-05 02:30:00,366.01,97.56,170.39,106.09,28.21,28,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-05 02:45:00,516.93,106.68,289.88,65.97,24.93,47,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-05 03:00:00,541.85,128.78,222.27,119.03,30.13,7,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-05 03:15:00,417.59,106.98,272.27,80.71,23.39,15,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-05 03:30:00,373.81,136.13,242.82,113.18,24.61,48,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-05 03:45:00,486.48,112.58,261.91,103.2,30.48,17,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-05 04:00:00,393.37,131.67,176.52,100.79,27.85,6,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-05 04:15:00,444.7,189.39,204.23,56.68,22.07,10,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-05 04:30:00,589.88,177.59,195.69,77.52,27.33,34,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-05 04:45:00,548.05,111.93,296.65,102.63,31.53,9,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-05 05:00:00,374.96,182.82,256.07,91.95,27.52,32,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-05 05:15:00,357.69,120.95,156.26,116.36,30.58,3,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-05 05:30:00,366.88,175.23,250.11,69.83,24.89,34,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-05 05:45:00,456.2,111.94,298.52,101.77,28.94,4,False
