facility_id,facility_name,asset_id,asset_name,asset_type,building_name,block_name,timestamp,temperature_c,vibration_mm_s,pressure_bar,power_kw,runtime_hours,operating_hours,age_years,days_since_service,health_score,health_status,abnormal_behavior,maintenance_required,days_to_maintenance
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-06 08:00:00,60.77,2.28,5.31,36.9,0.98,1949.3,4,29.33,98.04,EXCELLENT,0,0,120
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-06 09:00:00,57.6,2.11,5.25,41.9,0.89,1950.19,4,29.38,97.8,EXCELLENT,0,0,101
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-06 10:00:00,59.24,2.4,5.05,31.66,0.56,1950.75,4,29.42,97.01,EXCELLENT,0,0,177
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-06 11:00:00,58.22,2.1,5.3,43.42,0.9,1951.65,4,29.46,98.0,EXCELLENT,0,0,168
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-06 12:00:00,57.18,2.09,5.56,47.91,0.44,1952.09,4,29.5,98.57,EXCELLENT,0,0,154
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-06 13:00:00,55.43,2.71,5.28,28.05,0.44,1952.53,4,29.54,94.33,EXCELLENT,0,0,168
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-06 14:00:00,61.46,2.17,5.13,43.76,0.9,1953.43,4,29.58,97.33,EXCELLENT,0,0,121
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-06 15:00:00,60.91,2.48,5.89,32.15,0.97,1954.39,4,29.62,97.23,EXCELLENT,0,0,148
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-06 16:00:00,55.13,2.11,5.96,42.86,0.83,1955.23,4,29.67,96.94,EXCELLENT,0,0,124
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-06 17:00:00,55.07,1.89,5.93,31.75,0.98,1956.21,4,29.71,97.07,EXCELLENT,0,0,106
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-06 18:00:00,60.79,2.16,5.14,31.91,0.88,1957.09,4,29.75,97.38,EXCELLENT,0,0,113
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-06 19:00:00,58.06,2.51,5.65,25.64,0.48,1957.56,4,29.79,98.21,EXCELLENT,0,0,98
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-06 20:00:00,57.88,2.01,5.5,13.64,0.88,1958.44,4,29.83,98.78,EXCELLENT,0,0,166
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-06 21:00:00,59.41,2.69,5.38,17.73,0.83,1959.27,4,29.88,95.05,EXCELLENT,0,0,178
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-06 22:00:00,57.82,1.96,5.49,27.33,0.77,1960.04,4,29.92,98.74,EXCELLENT,0,0,163
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-06 23:00:00,55.1,2.46,5.53,22.61,0.99,1961.03,4,29.96,98.69,EXCELLENT,0,0,104
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-07 00:00:00,55.23,2.55,5.78,17.79,0.83,1961.86,4,30.0,97.28,EXCELLENT,0,0,139
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-07 01:00:00,56.38,2.33,5.89,29.22,0.73,1962.59,4,30.04,97.23,EXCELLENT,0,0,111
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-07 02:00:00,57.49,2.3,6.15,20.42,0.44,1963.02,4,30.08,96.18,EXCELLENT,0,0,102
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-07 03:00:00,58.51,1.81,5.82,25.96,0.92,1963.95,4,30.12,97.53,EXCELLENT,0,0,121
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-07 04:00:00,57.49,2.63,5.63,22.12,0.52,1964.47,4,30.17,96.19,EXCELLENT,0,0,143
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-07 05:00:00,58.3,2.14,5.0,16.16,0.85,1965.31,4,30.21,96.8,EXCELLENT,0,0,93
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-07 06:00:00,83.99,3.28,8.92,38.45,0.75,1966.06,4,30.25,34.99,CRITICAL,1,1,6
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-07 07:00:00,60.0,2.24,5.66,15.61,0.78,1966.84,4,30.29,98.16,EXCELLENT,0,0,115
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-07 08:00:00,58.81,2.13,5.0,41.9,0.92,1967.77,4,30.33,96.82,EXCELLENT,0,0,178
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-07 09:00:00,87.21,3.02,5.67,43.94,0.91,1968.68,4,30.38,47.75,CRITICAL,1,1,5
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-07 10:00:00,57.25,1.68,5.58,33.34,0.55,1969.23,4,30.42,98.49,EXCELLENT,0,0,90
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-07 11:00:00,61.08,1.88,5.05,31.09,0.72,1969.95,4,30.46,96.98,EXCELLENT,0,0,133
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-07 12:00:00,61.01,2.24,5.83,36.76,0.99,1970.94,4,30.5,97.49,EXCELLENT,0,0,126
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-07 13:00:00,58.11,2.38,5.48,45.47,0.42,1971.37,4,30.54,98.7,EXCELLENT,0,0,142
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-07 14:00:00,53.0,1.81,5.65,33.21,0.72,1972.09,4,30.58,98.2,EXCELLENT,0,0,134
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-07 15:00:00,58.73,2.22,5.54,32.62,0.84,1972.92,4,30.62,98.66,EXCELLENT,0,0,94
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-07 16:00:00,56.93,2.4,5.13,45.53,0.41,1973.34,4,30.67,97.34,EXCELLENT,0,0,115
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-07 17:00:00,58.49,2.09,5.52,44.77,0.81,1974.14,4,30.71,98.72,EXCELLENT,0,0,169
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-07 18:00:00,59.12,2.41,6.04,41.16,0.76,1974.9,4,30.75,96.62,EXCELLENT,0,0,122
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-07 19:00:00,56.9,2.28,5.63,24.75,0.93,1975.83,4,30.79,98.29,EXCELLENT,0,0,93
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-07 20:00:00,59.13,2.35,5.71,23.76,0.89,1976.72,4,30.83,97.96,EXCELLENT,0,0,143
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-07 21:00:00,61.44,2.48,5.06,27.19,0.63,1977.35,4,30.88,97.05,EXCELLENT,0,0,122
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-07 22:00:00,63.07,1.88,5.32,18.62,0.8,1978.15,4,30.92,98.08,EXCELLENT,0,0,135
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-07 23:00:00,56.25,2.36,5.52,22.28,0.55,1978.7,4,30.96,98.73,EXCELLENT,0,0,132
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-08 00:00:00,55.05,2.35,5.76,27.86,0.55,1979.24,4,31.0,97.78,EXCELLENT,0,0,104
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-08 01:00:00,58.7,1.85,5.47,18.58,0.71,1979.96,4,31.04,98.69,EXCELLENT,0,0,118
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-08 02:00:00,55.22,1.72,5.62,30.32,0.56,1980.52,4,31.08,98.32,EXCELLENT,0,0,178
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-08 03:00:00,59.93,2.06,5.65,24.77,0.51,1981.03,4,31.12,98.18,EXCELLENT,0,0,173
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-08 04:00:00,56.34,2.26,5.91,22.12,0.97,1982.0,4,31.17,97.16,EXCELLENT,0,0,110
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-08 05:00:00,56.93,2.02,5.3,24.16,0.9,1982.91,4,31.21,98.0,EXCELLENT,0,0,169
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-08 06:00:00,62.37,1.99,5.18,24.63,0.8,1983.71,4,31.25,97.53,EXCELLENT,0,0,108
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-08 07:00:00,59.14,2.76,5.13,25.19,0.92,1984.63,4,31.29,92.7,EXCELLENT,0,0,170
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-08 08:00:00,56.16,1.93,5.28,35.53,0.55,1985.18,4,31.33,97.91,EXCELLENT,0,0,146
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-08 09:00:00,55.03,2.0,5.99,43.03,0.82,1986.0,4,31.38,96.83,EXCELLENT,0,0,149
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-08 10:00:00,56.62,1.79,5.81,43.96,0.56,1986.56,4,31.42,97.55,EXCELLENT,0,0,125
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-08 11:00:00,58.63,1.92,5.29,32.84,0.71,1987.27,4,31.46,97.95,EXCELLENT,0,0,94
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-08 12:00:00,57.51,1.86,5.75,36.79,0.54,1987.81,4,31.5,97.81,EXCELLENT,0,0,175
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-08 13:00:00,60.18,2.62,5.63,39.56,0.74,1988.54,4,31.54,96.49,EXCELLENT,0,0,166
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-08 14:00:00,87.01,2.9,3.83,45.55,0.89,1989.44,4,31.58,44.62,CRITICAL,1,1,6
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-08 15:00:00,58.18,2.4,5.52,40.46,0.77,1990.21,4,31.62,98.71,EXCELLENT,0,0,121
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-08 16:00:00,59.26,2.35,5.18,31.14,0.62,1990.83,4,31.67,97.52,EXCELLENT,0,0,180
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-08 17:00:00,61.28,2.21,5.56,34.77,0.92,1991.75,4,31.71,98.57,EXCELLENT,0,0,111
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-08 18:00:00,58.2,2.18,5.78,38.07,0.92,1992.67,4,31.75,97.7,EXCELLENT,0,0,169
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-08 19:00:00,56.63,2.45,5.71,18.12,0.75,1993.42,4,31.79,97.95,EXCELLENT,0,0,122
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-08 20:00:00,64.16,2.12,5.3,29.6,0.7,1994.12,4,31.83,97.4,EXCELLENT,0,0,114
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-08 21:00:00,57.85,1.94,5.03,24.59,0.45,1994.57,4,31.88,96.9,EXCELLENT,0,0,102
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-08 22:00:00,57.07,2.36,5.51,27.88,0.62,1995.19,4,31.92,98.74,EXCELLENT,0,0,94
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-08 23:00:00,56.28,2.18,5.33,25.14,0.47,1995.66,4,31.96,98.12,EXCELLENT,0,0,96
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-09 00:00:00,58.04,2.02,5.04,27.17,0.77,1996.43,4,32.0,96.96,EXCELLENT,0,0,139
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-09 01:00:00,57.68,2.45,5.35,13.67,0.65,1997.08,4,32.04,98.19,EXCELLENT,0,0,175
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-09 02:00:00,56.58,2.1,5.91,27.9,0.75,1997.83,4,32.08,97.16,EXCELLENT,0,0,128
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-09 03:00:00,60.34,2.08,5.14,25.09,0.44,1998.27,4,32.12,97.37,EXCELLENT,0,0,170
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-09 04:00:00,53.1,2.72,5.14,16.21,0.59,1998.86,4,32.17,93.58,EXCELLENT,0,0,141
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-09 05:00:00,59.24,2.17,5.64,27.76,0.89,1999.75,4,32.21,98.24,EXCELLENT,0,0,99
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-09 06:00:00,60.02,2.02,5.49,31.68,0.63,2000.38,4,32.25,98.78,EXCELLENT,0,0,138
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-09 07:00:00,58.08,2.01,5.64,22.02,0.71,2001.09,4,32.29,98.25,EXCELLENT,0,0,166
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-09 08:00:00,59.98,2.51,5.46,32.3,0.42,2001.51,4,32.33,98.65,EXCELLENT,0,0,147
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-09 09:00:00,55.31,1.76,5.88,38.77,0.44,2001.95,4,32.38,97.29,EXCELLENT,0,0,170
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-09 10:00:00,59.52,2.53,5.12,34.58,0.47,2002.42,4,32.42,97.3,EXCELLENT,0,0,167
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-09 11:00:00,57.93,2.34,5.41,34.25,0.48,2002.9,4,32.46,98.43,EXCELLENT,0,0,91
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-09 12:00:00,61.82,2.33,5.66,43.05,0.48,2003.38,4,32.5,98.15,EXCELLENT,0,0,129
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-09 13:00:00,57.4,2.01,4.85,42.75,0.5,2003.87,4,32.54,96.2,EXCELLENT,0,0,173
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-09 14:00:00,58.53,2.16,5.1,35.59,0.89,2004.76,4,32.58,97.19,EXCELLENT,0,0,101
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-09 15:00:00,60.09,2.0,5.86,44.66,0.84,2005.6,4,32.62,97.34,EXCELLENT,0,0,164
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-09 16:00:00,55.93,2.43,6.02,36.96,0.46,2006.07,4,32.67,96.72,EXCELLENT,0,0,141
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-09 17:00:00,58.08,1.83,5.65,45.34,0.73,2006.79,4,32.71,98.21,EXCELLENT,0,0,145
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-09 18:00:00,58.41,1.99,5.45,43.06,0.5,2007.29,4,32.75,98.59,EXCELLENT,0,0,161
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-09 19:00:00,57.48,1.99,5.33,19.81,0.73,2008.02,4,32.79,98.1,EXCELLENT,0,0,180
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-09 20:00:00,78.44,3.69,4.57,21.5,0.86,2008.88,4,32.83,46.12,CRITICAL,1,1,6
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-09 21:00:00,56.91,1.93,5.5,25.55,0.87,2009.75,4,32.88,98.79,EXCELLENT,0,0,115
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-09 22:00:00,54.87,2.62,5.27,23.4,0.46,2010.2,4,32.92,96.05,EXCELLENT,0,0,93
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-09 23:00:00,56.57,2.07,5.59,24.05,0.43,2010.63,4,32.96,98.44,EXCELLENT,0,0,119
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-10 00:00:00,55.52,2.39,5.33,24.47,0.44,2011.07,4,33.0,98.14,EXCELLENT,0,0,119
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-10 01:00:00,57.99,2.34,5.35,23.33,0.47,2011.54,4,33.04,98.21,EXCELLENT,0,0,107
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-10 02:00:00,58.92,2.39,5.76,17.94,0.78,2012.32,4,33.08,97.74,EXCELLENT,0,0,136
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-10 03:00:00,56.65,2.49,5.41,19.46,0.75,2013.08,4,33.12,98.43,EXCELLENT,0,0,150
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-10 04:00:00,53.16,2.33,5.24,33.35,0.82,2013.9,4,33.17,97.77,EXCELLENT,0,0,140
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-10 05:00:00,62.18,2.08,5.02,29.82,0.67,2014.57,4,33.21,96.89,EXCELLENT,0,0,159
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-10 06:00:00,56.67,2.22,5.54,22.81,0.64,2015.21,4,33.25,98.62,EXCELLENT,0,0,178
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-10 07:00:00,57.13,1.96,5.23,29.66,0.55,2015.76,4,33.29,97.73,EXCELLENT,0,0,143
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-10 08:00:00,57.45,2.08,5.71,38.24,0.43,2016.19,4,33.33,97.94,EXCELLENT,0,0,146
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-10 09:00:00,57.58,2.47,5.28,36.2,0.84,2017.03,4,33.38,97.93,EXCELLENT,0,0,177
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-10 10:00:00,57.41,1.81,5.34,41.74,0.52,2017.55,4,33.42,98.17,EXCELLENT,0,0,108
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-10 11:00:00,54.86,2.05,5.99,36.7,0.73,2018.27,4,33.46,96.84,EXCELLENT,0,0,150
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-10 12:00:00,56.52,2.13,5.55,45.1,0.45,2018.72,4,33.5,98.62,EXCELLENT,0,0,154
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-10 13:00:00,62.53,2.3,5.23,37.29,0.92,2019.64,4,33.54,97.74,EXCELLENT,0,0,128
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-10 14:00:00,57.65,2.21,5.28,39.06,0.43,2020.07,4,33.58,97.93,EXCELLENT,0,0,153
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-10 15:00:00,61.44,2.23,5.82,38.5,0.41,2020.48,4,33.62,97.52,EXCELLENT,0,0,168
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-10 16:00:00,74.47,2.84,5.62,58.28,0.86,2021.34,4,33.67,65.25,WARNING,1,0,26
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-10 17:00:00,55.99,1.67,5.26,42.72,0.66,2022.01,4,33.71,97.82,EXCELLENT,0,0,101
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-10 18:00:00,60.3,2.03,6.06,41.91,0.88,2022.89,4,33.75,96.55,EXCELLENT,0,0,137
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-10 19:00:00,51.1,2.47,5.13,28.42,0.77,2023.66,4,33.79,97.33,EXCELLENT,0,0,116
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-10 20:00:00,56.63,2.07,5.59,20.69,0.49,2024.15,4,33.83,98.44,EXCELLENT,0,0,159
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-10 21:00:00,55.85,2.49,5.5,29.69,0.47,2024.62,4,33.88,98.79,EXCELLENT,0,0,123
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-10 22:00:00,57.53,2.45,5.86,23.67,0.83,2025.45,4,33.92,97.38,EXCELLENT,0,0,94
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-10 23:00:00,54.85,1.95,5.58,30.85,0.59,2026.04,4,33.96,98.47,EXCELLENT,0,0,175
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-11 00:00:00,55.5,2.07,5.75,28.25,0.46,2026.5,4,34.0,97.79,EXCELLENT,0,0,141
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-11 01:00:00,56.04,2.35,5.16,33.09,0.75,2027.25,4,34.04,97.43,EXCELLENT,0,0,100
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-11 02:00:00,56.78,2.27,5.22,28.37,0.79,2028.04,4,34.08,97.69,EXCELLENT,0,0,176
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-11 03:00:00,60.17,2.11,5.32,12.78,0.44,2028.48,4,34.12,98.09,EXCELLENT,0,0,142
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-11 04:00:00,59.81,2.37,5.14,26.4,0.94,2029.43,4,34.17,97.35,EXCELLENT,0,0,112
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-11 05:00:00,54.1,1.84,5.33,13.86,0.48,2029.9,4,34.21,98.11,EXCELLENT,0,0,167
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-11 06:00:00,57.88,2.12,5.62,19.99,0.98,2030.89,4,34.25,98.33,EXCELLENT,0,0,108
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-11 07:00:00,55.66,2.47,5.34,28.57,0.92,2031.81,4,34.29,98.16,EXCELLENT,0,0,127
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-11 08:00:00,57.7,2.15,5.53,31.81,0.57,2032.38,4,34.33,98.7,EXCELLENT,0,0,142
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-11 09:00:00,60.63,1.98,5.63,38.14,0.76,2033.14,4,34.38,98.29,EXCELLENT,0,0,144
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-11 10:00:00,56.74,2.4,5.01,38.06,0.87,2034.01,4,34.42,96.85,EXCELLENT,0,0,110
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-11 11:00:00,58.87,2.49,5.58,34.05,0.9,2034.91,4,34.46,98.48,EXCELLENT,0,0,154
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-11 12:00:00,56.71,2.26,5.48,34.08,0.48,2035.39,4,34.5,98.71,EXCELLENT,0,0,141
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-11 13:00:00,62.03,2.53,5.99,39.89,0.54,2035.93,4,34.54,96.83,EXCELLENT,0,0,117
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-11 14:00:00,55.76,1.97,5.61,34.89,0.56,2036.49,4,34.58,98.38,EXCELLENT,0,0,175
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-11 15:00:00,56.9,1.65,5.43,30.03,0.52,2037.01,4,34.62,98.54,EXCELLENT,0,0,173
FAC-001,FacilityOps Campus,AST-001,HVAC Unit 1,HVAC,Building A,Block A1,2026-01-11 16:00:00,57.49,2.2,5.83,33.09,0.74,2037.76,4,34.67,97.5,EXCELLENT,0,0,143
